Pais,Produto,Valor_2024,Valor_2026
Estados Unidos,Preparações alimentícias diversas,329005744,365735624.0
Estados Unidos,"Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",397156869,503798361.0
Estados Unidos,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",1244518772,1750873217.0
Estados Unidos,"Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria",80739898,89721119.0
Estados Unidos,Produtos cerâmicos,133245901,133245901.0
Estados Unidos,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,34250239,41560282.0
Estados Unidos,Produtos diversos das indústrias químicas,126668827,128183494.0
Estados Unidos,Produtos farmacêuticos,145132926,150502775.0
Estados Unidos,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",15569623,19414065.0
Estados Unidos,Produtos para fotografia e cinematografia,8426405,16612316.0
Estados Unidos,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",878776764,1178772010.0
Estados Unidos,Produtos químicos orgânicos,439295935,584683761.0
Estados Unidos,"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas",308255344,316598676.0
Estados Unidos,Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis,12810572,16241962.0
Estados Unidos,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",3645973297,5029049516.0
Estados Unidos,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,48787767,62666137.0
Estados Unidos,"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",14311806,18603984.0
Estados Unidos,"Sal; enxofre; terras e pedras; gesso, cal e cimento",58134901,63209088.0
Estados Unidos,Seda,294093,3979757.0
Estados Unidos,"Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",74134821,517138305.0
Estados Unidos,Tabaco e seus sucedâneos manufaturados,255026250,291025748.0
Estados Unidos,"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",1730373,2102320.0
Estados Unidos,Tecidos de malha,5989594,5989594.0
Estados Unidos,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,1951097,2102320.0
Estados Unidos,"Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",6702342,7032487.0
Estados Unidos,"Vestuário e seus acessórios, de malha",14701427,16874515.0
Estados Unidos,"Vestuário e seus acessórios, exceto de Malha",7589548,7992487.0
Estados Unidos,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",633171731,821361188.0
Estados Unidos,"Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",31188941,42819355.0
Estados Unidos,Vidro e suas obras,31266600,39095982.0
Estados Unidos,Zinco e suas obras,71087262,517138305.0
Estados Unidos,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,304525896,365735624.0
Japão,Adubos (fertilizantes),292742,336252.0
Japão,"Aeronaves e aparelhos espaciais, e suas partes",434643,488401.0
Japão,Algodão,3951528,4438355.0
Japão,Alumínio e suas obras,387386578,437320692.0
Japão,Animais vivos,226778,371296.0
Japão,Artigos de relojoaria,14301,14301.0
Japão,Açúcares e produtos de confeitaria,2236471,2577815.0
Japão,"Bebidas, líquidos alcoólicos e vinagres",37500013,54750261.0
Japão,Borracha e suas obras,11813075,15363188.0
Japão,"Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",65401,65401.0
Japão,Cacau e suas preparações,895579,718157.0
Japão,"Café, chá, mate e especiarias",563007792,880280103.0
Japão,"Calçados, polainas e artefatos semelhantes; suas partes",2343411,2246415.0
Japão,"Carnes e miudezas, comestíveis",1163872847,1414822209.0
Japão,Cereais,515368763,840266486.0
Japão,"Chapéus e artefatos de uso semelhante, e suas partes",4893,5034.0
Japão,Cobre e suas obras,621688,3271882.0
Japão,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",10031412,24427933.0
Japão,Embarcações e estruturas flutuantes,873,641.0
Japão,Estanho e suas obras,2818911,21668380.0
Japão,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,1701401,2226588.0
Japão,"Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",2246415,2246415.0
Japão,"Ferro fundido, ferro e aço",327462979,395875957.0
Japão,"Fibras sintéticas ou artificiais, descontínuas",860,860.0
Japão,Filamentos sintéticos ou artificiais,260917,205633.0
Japão,Frutas; cascas de frutos cítricos e de melões,621113,1006766.0
Japão,"Gomas, resinas e outros sucos e extratos vegetais",983619,942219.0
Japão,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,37945837,41560282.0
Japão,"Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",148,148.0
Japão,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",3897711,4438355.0
Japão,Instrumentos musicais; suas partes e acessórios,265324,205633.0
Japão,"Leite e lacticínios; ovos de aves; mel natural; produtos comestíveis de origem animal, não especificados nem compreendidos noutros Capítulos",5000164,7785816.0
Japão,"Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",1253563,1501978.0
Japão,"Madeira, carvão vegetal e obras de madeira",38335911,37945837.0
Japão,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,10206846,12540542.0
Japão,"Matérias para entrançar e outros produtos de origem vegetal, não especificados nem compreendidos noutros Capítulos",4974605,7356634.0
Japão,"Minerios, escórias e cinzas",1009661549,1296852901.0
Japão,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",57984056,115016073.0
Japão,"Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",2102502,4115395.0
Japão,"Objetos de arte, de coleção e antiguidades",410469,1016328.0
Japão,"Obras de couro; artigos de correeiro ou de seleiro; artigos de viagem, bolsas e artefatos semelhantes; obras de tripa",459128,596905.0
Japão,Obras de espartaria ou de cestaria,10260,10260.0
Japão,"Obras de ferro fundido, ferro ou aço",7356634,9347970.0
Japão,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",884241,718157.0
Japão,Obras diversas,108480,147878.0
Japão,Obras diversas de metais comuns,205633,441279.0
Japão,Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel,26,26.0
Japão,"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",605781,605781.0
Japão,Outros metais comuns; ceramais (cermets); obras dessas matérias,17318775,34511472.0
Japão,"Outros produtos de origem animal, não especificados nem compreendidos noutros Capítulos",31570045,40443611.0
Japão,"Papel e cartão; obras de pasta de celulose, de papel ou de cartão",136940,237097.0
Japão,"Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",71649,217393.0
Japão,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,140237696,147765942.0
Japão,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",4209531,5638570.0
Japão,"Peles, exceto as peles com pelo, e couros",961951,1253563.0
Japão,Plantas vivas e produtos de floricultura,202490,441279.0
Japão,Plásticos e suas obras,98196709,126655352.0
Japão,Preparações alimentícias diversas,37572286,38526085.0
Japão,"Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",28528105,35618486.0
Japão,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",149597085,158259164.0
Japão,"Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria",2120034,2577815.0
Japão,Produtos cerâmicos,154469,223574.0
Japão,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,493091,481583.0
Japão,Produtos diversos das indústrias químicas,30005723,30005723.0
Japão,Produtos farmacêuticos,10290143,12540542.0
Japão,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",1498033,1600726.0
Japão,Produtos para fotografia e cinematografia,137,130.0
Japão,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",95942520,120471867.0
Japão,Produtos químicos orgânicos,72993362,89721119.0
Japão,"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas",17314841,26021579.0
Japão,Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis,743,4309190.0
Japão,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",83746959,97296114.0
Japão,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,158078081,177889883.0
Japão,"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",6950937,18790195.0
Japão,"Sal; enxofre; terras e pedras; gesso, cal e cimento",8474675,10146568.0
Japão,Seda,5670478,5989594.0
Japão,"Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",335260254,395875957.0
Japão,Tabaco e seus sucedâneos manufaturados,279594,3271882.0
Japão,"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",18503,18503.0
Japão,Tecidos de malha,1831,1946.0
Japão,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,11282,12999.0
Japão,"Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",140081,159142.0
Japão,"Vestuário e seus acessórios, de malha",622205,594944.0
Japão,"Vestuário e seus acessórios, exceto de Malha",342158,313954.0
Japão,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",13487311,16874515.0
Japão,Vidro e suas obras,572859,920131.0
Japão,Zinco e suas obras,714,1438.0
Japão,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,6866234,8004146.0
México,Adubos (fertilizantes),4375037,6002174.0
México,"Aeronaves e aparelhos espaciais, e suas partes",860645,3401706.0
México,Algodão,6463302,6947946.0
México,Alumínio e suas obras,52937721,68413032.0
México,Animais vivos,38130,142679.0
México,Armas e munições; suas partes e acessórios,650575,3271882.0
México,Artigos de relojoaria,65029,59269.0
México,Açúcares e produtos de confeitaria,100425762,517138305.0
México,"Bebidas, líquidos alcoólicos e vinagres",504668,275293.0
México,Borracha e suas obras,183116108,224181087.0
México,"Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",646612,659193.0
México,Cacau e suas preparações,6501961,9606360.0
México,"Café, chá, mate e especiarias",277366050,514326894.0
México,"Calçados, polainas e artefatos semelhantes; suas partes",23198249,30010920.0
México,"Carnes e miudezas, comestíveis",880280103,1845626119.0
México,Cereais,27787609,52546904.0
México,"Chapéus e artefatos de uso semelhante, e suas partes",7124,6995.0
México,Cobre e suas obras,29684917,49714109.0
México,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",23169464,34250239.0
México,Cortiça e suas obras,457,457.0
México,Embarcações e estruturas flutuantes,444626,786403.0
México,Estanho e suas obras,16241962,23944067.0
México,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,20848871,22755462.0
México,"Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",35058528,41560282.0
México,"Ferro fundido, ferro e aço",346029431,417144481.0
México,"Fibras sintéticas ou artificiais, descontínuas",603725,950476.0
México,Filamentos sintéticos ou artificiais,3006661,3091213.0
México,Frutas; cascas de frutos cítricos e de melões,942320,879654.0
México,"Gomas, resinas e outros sucos e extratos vegetais",6749686,9675244.0
México,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,12573370,15137979.0
México,"Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",22185,22185.0
México,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",50083024,57918651.0
México,Instrumentos musicais; suas partes e acessórios,37672,22066.0
México,"Leite e lacticínios; ovos de aves; mel natural; produtos comestíveis de origem animal, não especificados nem compreendidos noutros Capítulos",44492621,82310739.0
México,"Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",7209558,8004146.0
México,"Madeira, carvão vegetal e obras de madeira",317998337,354929477.0
México,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,32593032,38335911.0
México,"Matérias para entrançar e outros produtos de origem vegetal, não especificados nem compreendidos noutros Capítulos",15203,15203.0
México,"Minerios, escórias e cinzas",231056471,250567549.0
México,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",263225955,289928115.0
México,"Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",29364934,38512902.0
México,Níquel e suas obras,4461489,5992638.0
México,"Objetos de arte, de coleção e antiguidades",2406765,9991852.0
México,"Obras de couro; artigos de correeiro ou de seleiro; artigos de viagem, bolsas e artefatos semelhantes; obras de tripa",4181860,6914232.0
México,Obras de espartaria ou de cestaria,18769,2693034.0
México,"Obras de ferro fundido, ferro ou aço",107705763,155137934.0
México,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",69532824,77985661.0
México,Obras diversas,5992638,6947946.0
México,Obras diversas de metais comuns,4986099,10328507.0
México,Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel,1439360,1200047.0
México,"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",1051189,1253563.0
México,Outros metais comuns; ceramais (cermets); obras dessas matérias,112498,110641.0
México,"Outros produtos de origem animal, não especificados nem compreendidos noutros Capítulos",1130,1130.0
México,"Papel e cartão; obras de pasta de celulose, de papel ou de cartão",200456085,259332202.0
México,"Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",4481086,5125573.0
México,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,25658109,35811238.0
México,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",902101,1770906.0
México,Peles com pelo e suas obras; peles com pelo artificiais,83351,107567.0
México,"Peles, exceto as peles com pelo, e couros",67272637,77985661.0
México,Plantas vivas e produtos de floricultura,718,718.0
México,Plásticos e suas obras,133153289,147765942.0
México,Preparações alimentícias diversas,51421210,115016073.0
México,"Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",1866790,3546575.0
México,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",4713289,7512058.0
México,"Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria",15656140,19414065.0
México,Produtos cerâmicos,8390051,10146568.0
México,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,2591469,2599271.0
México,Produtos diversos das indústrias químicas,73499105,89721119.0
México,Produtos farmacêuticos,84611898,75185353.0
México,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",29066866,229928977.0
México,Produtos para fotografia e cinematografia,5072007,5125573.0
México,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",39933386,41560282.0
México,Produtos químicos orgânicos,101473877,126655352.0
México,"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas",3013178,4181860.0
México,Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis,1841593,4095242.0
México,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",1196225490,1405931851.0
México,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,16705841,26021579.0
México,"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",19735886,18440583.0
México,"Sal; enxofre; terras e pedras; gesso, cal e cimento",14980183,19414065.0
México,"Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",725999176,878776764.0
México,Tabaco e seus sucedâneos manufaturados,7810641,14259683.0
México,"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",193894,279594.0
México,Tecidos de malha,4115395,5362179.0
México,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,8214489,8689202.0
México,"Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",6209705,9364298.0
México,"Vestuário e seus acessórios, de malha",1924068,3688836.0
México,"Vestuário e seus acessórios, exceto de Malha",1027046,1204262.0
México,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",1565684776,1587458886.0
México,"Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",1587854,2165092.0
México,Vidro e suas obras,19159806,17011970.0
México,Zinco e suas obras,6908,6032.0
México,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,118724243,126891272.0
Países Baixos (Holanda),Adubos (fertilizantes),142679,529432.0
Países Baixos (Holanda),"Aeronaves e aparelhos espaciais, e suas partes",142743683,277366050.0
Países Baixos (Holanda),Algodão,1812167,1591001.0
Países Baixos (Holanda),Alumínio e suas obras,146420266,517138305.0
Países Baixos (Holanda),Animais vivos,20100,22185.0
Países Baixos (Holanda),Armas e munições; suas partes e acessórios,24623202,82310739.0
Países Baixos (Holanda),Artigos de relojoaria,7760,7760.0
Países Baixos (Holanda),Açúcares e produtos de confeitaria,28244840,36868267.0
Países Baixos (Holanda),"Bebidas, líquidos alcoólicos e vinagres",94218434,182322319.0
Países Baixos (Holanda),Borracha e suas obras,10109716,10109716.0
Países Baixos (Holanda),"Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",62244,65401.0
Países Baixos (Holanda),Cacau e suas preparações,76128180,182322319.0
Países Baixos (Holanda),"Café, chá, mate e especiarias",382862296,463178744.0
Países Baixos (Holanda),"Calçados, polainas e artefatos semelhantes; suas partes",15136011,17426873.0
Países Baixos (Holanda),"Carnes e miudezas, comestíveis",559304092,976139162.0
Países Baixos (Holanda),Cereais,51260644,62666137.0
Países Baixos (Holanda),"Chapéus e artefatos de uso semelhante, e suas partes",39361,22000.0
Países Baixos (Holanda),Cobre e suas obras,1777366,3364499.0
Países Baixos (Holanda),"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",3436918086,5029049516.0
Países Baixos (Holanda),Embarcações e estruturas flutuantes,347471,399652.0
Países Baixos (Holanda),Estanho e suas obras,92474641,277366050.0
Países Baixos (Holanda),Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,1042504,1253563.0
Países Baixos (Holanda),"Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",20783745,21024165.0
Países Baixos (Holanda),"Ferro fundido, ferro e aço",813066921,1051395495.0
Países Baixos (Holanda),"Fibras sintéticas ou artificiais, descontínuas",4620,5146.0
Países Baixos (Holanda),Filamentos sintéticos ou artificiais,3271882,9991852.0
Países Baixos (Holanda),Frutas; cascas de frutos cítricos e de melões,503798361,563007792.0
Países Baixos (Holanda),"Gomas, resinas e outros sucos e extratos vegetais",868623,2165092.0
Países Baixos (Holanda),Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,22088622,34250239.0
Países Baixos (Holanda),"Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",130,130.0
Países Baixos (Holanda),"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",64602295,101154722.0
Países Baixos (Holanda),Instrumentos musicais; suas partes e acessórios,64290,64290.0
Países Baixos (Holanda),"Leite e lacticínios; ovos de aves; mel natural; produtos comestíveis de origem animal, não especificados nem compreendidos noutros Capítulos",93709,88585.0
Países Baixos (Holanda),"Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",172402,902101.0
Países Baixos (Holanda),"Madeira, carvão vegetal e obras de madeira",53903588,53903588.0
Países Baixos (Holanda),Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,27007250,31490343.0
Países Baixos (Holanda),"Matérias para entrançar e outros produtos de origem vegetal, não especificados nem compreendidos noutros Capítulos",54,765.0
Países Baixos (Holanda),"Minerios, escórias e cinzas",823093832,951567401.0
Países Baixos (Holanda),"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",8091625,8046086.0
Países Baixos (Holanda),"Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",12890521,11828920.0
Países Baixos (Holanda),Níquel e suas obras,6914232,9364298.0
Países Baixos (Holanda),"Objetos de arte, de coleção e antiguidades",57874,137782.0
Países Baixos (Holanda),"Obras de couro; artigos de correeiro ou de seleiro; artigos de viagem, bolsas e artefatos semelhantes; obras de tripa",362946,433881.0
Países Baixos (Holanda),Obras de espartaria ou de cestaria,12345,9050.0
Países Baixos (Holanda),"Obras de ferro fundido, ferro ou aço",3386182,2606883.0
Países Baixos (Holanda),"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",6033026,14350929.0
Países Baixos (Holanda),Obras diversas,56173,71649.0
Países Baixos (Holanda),Obras diversas de metais comuns,82496,62244.0
Países Baixos (Holanda),Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel,11483,11452.0
Países Baixos (Holanda),"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",1345526,2066383.0
Países Baixos (Holanda),Outros metais comuns; ceramais (cermets); obras dessas matérias,75289576,91858694.0
Países Baixos (Holanda),"Outros produtos de origem animal, não especificados nem compreendidos noutros Capítulos",20985565,34362129.0
Países Baixos (Holanda),"Papel e cartão; obras de pasta de celulose, de papel ou de cartão",221804,902101.0
Países Baixos (Holanda),"Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",1593412,1841220.0
Países Baixos (Holanda),Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,877302796,1057529528.0
Países Baixos (Holanda),"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",43553,62244.0
Países Baixos (Holanda),Peles com pelo e suas obras; peles com pelo artificiais,1200047,1200047.0
Países Baixos (Holanda),"Peles, exceto as peles com pelo, e couros",8108395,8689202.0
Países Baixos (Holanda),Plantas vivas e produtos de floricultura,3108621,2502101.0
Países Baixos (Holanda),Plásticos e suas obras,16810358,18979324.0
Países Baixos (Holanda),Preparações alimentícias diversas,80624512,116647663.0
Países Baixos (Holanda),"Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",149959495,158259164.0
Países Baixos (Holanda),"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",840266486,951567401.0
Países Baixos (Holanda),"Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria",915683,942219.0
Países Baixos (Holanda),Produtos cerâmicos,931041,1140586.0
Países Baixos (Holanda),Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,3149384,3379383.0
Países Baixos (Holanda),Produtos diversos das indústrias químicas,64888080,115029434.0
Países Baixos (Holanda),Produtos farmacêuticos,2848816,5072007.0
Países Baixos (Holanda),"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",6208062,7901478.0
Países Baixos (Holanda),Produtos para fotografia e cinematografia,36117,108480.0
Países Baixos (Holanda),"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",106278382,165478257.0
Países Baixos (Holanda),Produtos químicos orgânicos,206877673,271718419.0
Países Baixos (Holanda),"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas",6328953,18790195.0
Países Baixos (Holanda),Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis,2021,2383.0
Países Baixos (Holanda),"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",64054411,55765771.0
Países Baixos (Holanda),Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,960193225,1098859168.0
Países Baixos (Holanda),"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",4049944,8426405.0
Países Baixos (Holanda),"Sal; enxofre; terras e pedras; gesso, cal e cimento",26664737,33680950.0
Países Baixos (Holanda),"Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",511734610,520213990.0
Países Baixos (Holanda),Tabaco e seus sucedâneos manufaturados,33376668,61293561.0
Países Baixos (Holanda),"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",68353,597866.0
Países Baixos (Holanda),Tecidos de malha,2511,2511.0
Países Baixos (Holanda),"Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",3131976,3735411.0
Países Baixos (Holanda),"Vestuário e seus acessórios, de malha",685984,895963.0
Países Baixos (Holanda),"Vestuário e seus acessórios, exceto de Malha",372978,920131.0
Países Baixos (Holanda),"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",77332054,107705763.0
