Ano,Pais,Produto,Valor,Peso_kg,Tipo
2022,Alemanha,"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",412519,92325,Histórico
2022,Países Baixos (Holanda),Obras diversas de metais comuns,409666,20891,Histórico
2022,Japão,"Obras de couro; artigos de correeiro ou de seleiro; artigos de viagem, bolsas e artefatos semelhantes; obras de tripa",404245,5882,Histórico
2022,Canadá,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",402232,514192,Histórico
2022,Chile,"Chapéus e artefatos de uso semelhante, e suas partes",399652,13445,Histórico
2022,China,Peles com pelo e suas obras; peles com pelo artificiais,397040,14715,Histórico
2022,China,"Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",395792,1370573,Histórico
2022,Estados Unidos,"Lã, pelos finos ou grosseiros; fios e tecidos de crina",395706,24001,Histórico
2022,China,Cacau e suas preparações,390594,113789,Histórico
2022,Japão,Plantas vivas e produtos de floricultura,380585,8484,Histórico
2022,México,"Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",374604,36881,Histórico
2022,Chile,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,364469,19748,Histórico
2022,Espanha,"Leite e lacticínios; ovos de aves; mel natural; produtos comestíveis de origem animal, não especificados nem compreendidos noutros Capítulos",357544,61711,Histórico
2022,Alemanha,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,357048,16190,Histórico
2022,Espanha,"Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",356950,39323,Histórico
2022,Argentina,Outros metais comuns; ceramais (cermets); obras dessas matérias,349554,24583,Histórico
2022,Chile,Embarcações e estruturas flutuantes,345715,12811,Histórico
2022,Alemanha,"Vestuário e seus acessórios, de malha",337702,6384,Histórico
2022,Argentina,"Obras de couro; artigos de correeiro ou de seleiro; artigos de viagem, bolsas e artefatos semelhantes; obras de tripa",331212,20911,Histórico
2022,China,"Fibras sintéticas ou artificiais, descontínuas",330980,60967,Histórico
2022,China,Obras diversas,330148,18760,Histórico
2022,México,Peles com pelo e suas obras; peles com pelo artificiais,329962,7361,Histórico
2022,Canadá,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,322645,33993,Histórico
2022,Japão,"Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",317179,8503,Histórico
2022,Estados Unidos,Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo,308838,2556,Histórico
2022,Espanha,Algodão,304078,42990,Histórico
2022,Alemanha,"Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",295503,25187,Histórico
2022,Japão,Filamentos sintéticos ou artificiais,290067,6209,Histórico
2022,Canadá,Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel,289054,195506,Histórico
2022,México,Embarcações e estruturas flutuantes,287822,23860,Histórico
2022,Canadá,Embarcações e estruturas flutuantes,285247,5821,Histórico
2022,China,Vidro e suas obras,284416,17593,Histórico
2022,Espanha,"Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",281953,17451,Histórico
2022,Estados Unidos,"Fibras sintéticas ou artificiais, descontínuas",280798,11403,Histórico
2022,Chile,Níquel e suas obras,279347,209,Histórico
2022,Japão,"Aeronaves e aparelhos espaciais, e suas partes",275520,488,Histórico
2022,Japão,Adubos (fertilizantes),271882,202450,Histórico
2022,Alemanha,"Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",268137,8406,Histórico
2022,Países Baixos (Holanda),Produtos para fotografia e cinematografia,265169,37787,Histórico
2022,Argentina,"Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",256763,38791,Histórico
2022,Chile,"Lã, pelos finos ou grosseiros; fios e tecidos de crina",248747,14706,Histórico
2022,China,"Lã, pelos finos ou grosseiros; fios e tecidos de crina",238361,51187,Histórico
2022,Chile,"Objetos de arte, de coleção e antiguidades",225000,0,Histórico
2022,China,Plantas vivas e produtos de floricultura,222722,19892,Histórico
2022,Japão,Tabaco e seus sucedâneos manufaturados,217886,16819,Histórico
2022,Argentina,Peles com pelo e suas obras; peles com pelo artificiais,217393,17113,Histórico
2022,Japão,Instrumentos musicais; suas partes e acessórios,215139,2638,Histórico
2022,Japão,Tecidos de malha,209529,9862,Histórico
2022,Espanha,"Obras de couro; artigos de correeiro ou de seleiro; artigos de viagem, bolsas e artefatos semelhantes; obras de tripa",203323,8348,Histórico
2022,Países Baixos (Holanda),"Gomas, resinas e outros sucos e extratos vegetais",202267,31767,Histórico
2022,Países Baixos (Holanda),"Obras de couro; artigos de correeiro ou de seleiro; artigos de viagem, bolsas e artefatos semelhantes; obras de tripa",200778,2320,Histórico
2022,Alemanha,"Vestuário e seus acessórios, exceto de Malha",195779,2774,Histórico
2022,Espanha,Animais vivos,195721,884,Histórico
2022,Canadá,"Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",193201,6719,Histórico
2022,Espanha,Tabaco e seus sucedâneos manufaturados,193153,101517,Histórico
2022,Alemanha,Adubos (fertilizantes),187561,468751,Histórico
2022,China,Produtos cerâmicos,187459,92935,Histórico
2022,Canadá,Algodão,182769,4551,Histórico
2022,Países Baixos (Holanda),"Vestuário e seus acessórios, exceto de Malha",180627,640,Histórico
2022,Chile,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",180085,119818,Histórico
2022,Países Baixos (Holanda),"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",180085,29932,Histórico
2022,China,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",179200,138407,Histórico
2022,Espanha,"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",177426,37380,Histórico
2022,China,"Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",175141,239621,Histórico
2022,China,"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",172988,28801,Histórico
2022,Países Baixos (Holanda),Instrumentos musicais; suas partes e acessórios,170727,734,Histórico
2022,Alemanha,Embarcações e estruturas flutuantes,168578,4713,Histórico
2022,Alemanha,Plantas vivas e produtos de floricultura,166008,18414,Histórico
2022,Espanha,Plantas vivas e produtos de floricultura,163700,17398,Histórico
2022,México,Artigos de relojoaria,163011,2681,Histórico
2022,China,"Vestuário e seus acessórios, de malha",161257,2545,Histórico
2022,Espanha,Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis,159091,22956,Histórico
2022,China,Adubos (fertilizantes),154814,74551,Histórico
2022,Canadá,Plantas vivas e produtos de floricultura,153132,6376,Histórico
2022,Canadá,"Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",150473,17670,Histórico
2022,Espanha,"Objetos de arte, de coleção e antiguidades",150195,1977,Histórico
2022,Japão,Frutas; cascas de frutos cítricos e de melões,144573,47902,Histórico
2022,Espanha,"Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",143101,19861,Histórico
2022,Países Baixos (Holanda),Animais vivos,140448,481,Histórico
2022,Alemanha,Cereais,137794,125961,Histórico
2022,China,"Obras de couro; artigos de correeiro ou de seleiro; artigos de viagem, bolsas e artefatos semelhantes; obras de tripa",137063,11562,Histórico
2022,México,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",134987,32387,Histórico
2022,Países Baixos (Holanda),"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",134320,3044,Histórico
2022,México,"Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",130396,10794,Histórico
2022,China,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,130081,33177,Histórico
2022,Argentina,Artigos de relojoaria,128752,3186,Histórico
2022,Argentina,"Lã, pelos finos ou grosseiros; fios e tecidos de crina",128285,3629,Histórico
2022,México,"Fibras sintéticas ou artificiais, descontínuas",127606,15659,Histórico
2022,Canadá,Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis,126900,710,Histórico
2022,China,"Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",122303,22878,Histórico
2022,Alemanha,Seda,118739,1789,Histórico
2022,Países Baixos (Holanda),Chumbo e suas obras,117500,50000,Histórico
2022,Chile,Instrumentos musicais; suas partes e acessórios,116554,3178,Histórico
2022,Canadá,"Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",114738,29250,Histórico
2022,Alemanha,Filamentos sintéticos ou artificiais,108864,6494,Histórico
2022,Países Baixos (Holanda),Obras diversas,107567,7071,Histórico
2022,Chile,Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel,105261,14627,Histórico
2022,Japão,Animais vivos,100115,532,Histórico
2022,Estados Unidos,Obras de espartaria ou de cestaria,99915,1346,Histórico
2022,China,"Vestuário e seus acessórios, exceto de Malha",98439,1343,Histórico
2022,China,"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",97362,17804,Histórico
2022,Alemanha,Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel,95809,34052,Histórico
2022,Canadá,Adubos (fertilizantes),94696,151531,Histórico
2022,Japão,Produtos cerâmicos,94239,22629,Histórico
2022,Japão,Vidro e suas obras,93210,3968,Histórico
2022,China,"Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria",93023,26286,Histórico
2022,Espanha,Instrumentos musicais; suas partes e acessórios,92783,5257,Histórico
2022,Argentina,Instrumentos musicais; suas partes e acessórios,84266,2423,Histórico
2022,Chile,Peles com pelo e suas obras; peles com pelo artificiais,83376,3330,Histórico
2022,Japão,"Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",81324,1024,Histórico
2022,México,"Chapéus e artefatos de uso semelhante, e suas partes",80962,8748,Histórico
2022,Estados Unidos,Seda,79279,1133,Histórico
2022,Chile,Artigos de relojoaria,75657,168,Histórico
2022,China,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,74301,10436,Histórico
2022,Alemanha,Níquel e suas obras,71692,1305,Histórico
2022,Canadá,"Lã, pelos finos ou grosseiros; fios e tecidos de crina",70971,3135,Histórico
2022,Japão,Obras diversas,69230,921,Histórico
2022,Alemanha,Animais vivos,68783,212,Histórico
2022,China,Chumbo e suas obras,64159,44934,Histórico
2022,Chile,Plantas vivas e produtos de floricultura,62773,5270,Histórico
2022,Canadá,"Matérias para entrançar e outros produtos de origem vegetal, não especificados nem compreendidos noutros Capítulos",62740,73898,Histórico
2022,Canadá,Filamentos sintéticos ou artificiais,62557,4887,Histórico
2022,Canadá,"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",62484,18420,Histórico
2022,Países Baixos (Holanda),"Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",59873,1259,Histórico
2022,Canadá,Instrumentos musicais; suas partes e acessórios,55975,422,Histórico
2022,Canadá,"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",53254,273,Histórico
2022,China,Animais vivos,51726,116,Histórico
2022,Países Baixos (Holanda),Filamentos sintéticos ou artificiais,49816,4760,Histórico
2022,Espanha,Níquel e suas obras,47286,4,Histórico
2022,Alemanha,"Matérias para entrançar e outros produtos de origem vegetal, não especificados nem compreendidos noutros Capítulos",44030,12818,Histórico
2022,Japão,Obras diversas de metais comuns,43985,810,Histórico
2022,China,Instrumentos musicais; suas partes e acessórios,41950,1075,Histórico
2022,Espanha,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",40948,120976,Histórico
2022,Países Baixos (Holanda),"Fibras sintéticas ou artificiais, descontínuas",38982,4458,Histórico
2022,Países Baixos (Holanda),"Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",38959,872,Histórico
2022,Alemanha,Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo,37852,8,Histórico
2022,Espanha,Peles com pelo e suas obras; peles com pelo artificiais,36869,1416,Histórico
2022,Espanha,Obras diversas,36251,2759,Histórico
2022,Países Baixos (Holanda),Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel,34105,687,Histórico
2022,Chile,Zinco e suas obras,33151,4305,Histórico
2022,Espanha,"Lã, pelos finos ou grosseiros; fios e tecidos de crina",31488,18194,Histórico
2022,Estados Unidos,"Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",31318,1874,Histórico
2022,Canadá,Níquel e suas obras,30545,2,Histórico
2022,Alemanha,Tecidos de malha,27636,722,Histórico
2022,Argentina,Plantas vivas e produtos de floricultura,25455,673,Histórico
2022,Espanha,"Fibras sintéticas ou artificiais, descontínuas",25029,648,Histórico
2022,Japão,Níquel e suas obras,24557,0,Histórico
2022,Países Baixos (Holanda),Adubos (fertilizantes),23597,14570,Histórico
2022,Alemanha,Obras de espartaria ou de cestaria,22455,89,Histórico
2022,México,Zinco e suas obras,22208,1357,Histórico
2022,Canadá,Tecidos de malha,22066,801,Histórico
2022,México,Armas e munições; suas partes e acessórios,20131,1901,Histórico
2022,Argentina,Cortiça e suas obras,19518,1151,Histórico
2022,China,"Objetos de arte, de coleção e antiguidades",19372,1348,Histórico
2022,China,Artigos de relojoaria,19043,18,Histórico
2022,Estados Unidos,Cortiça e suas obras,14505,210,Histórico
2022,Japão,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,13941,1142,Histórico
2022,China,Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis,13936,1016,Histórico
2022,Espanha,Zinco e suas obras,13625,4180,Histórico
2022,Espanha,Chumbo e suas obras,13334,7176,Histórico
2022,Espanha,Cacau e suas preparações,12887,8160,Histórico
2022,Espanha,Obras de espartaria ou de cestaria,12188,362,Histórico
2022,Países Baixos (Holanda),"Chapéus e artefatos de uso semelhante, e suas partes",11645,109,Histórico
2022,Japão,"Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",11161,3471,Histórico
2022,Espanha,Tecidos de malha,11115,613,Histórico
2022,Espanha,Outros metais comuns; ceramais (cermets); obras dessas matérias,10715,4,Histórico
2022,Chile,Cortiça e suas obras,10595,459,Histórico
2022,Países Baixos (Holanda),Obras de espartaria ou de cestaria,10133,227,Histórico
2022,Argentina,Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo,9336,74,Histórico
2022,China,"Chapéus e artefatos de uso semelhante, e suas partes",9289,89,Histórico
2022,Países Baixos (Holanda),Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,9050,39,Histórico
2022,Japão,"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",8165,133,Histórico
2022,Chile,Seda,7990,29,Histórico
2022,México,"Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",7978,880,Histórico
2022,Canadá,Animais vivos,7418,189,Histórico
2022,Alemanha,Cacau e suas preparações,7212,1214,Histórico
2022,Canadá,Artigos de relojoaria,6927,1492,Histórico
2022,Japão,Peles com pelo e suas obras; peles com pelo artificiais,6254,193,Histórico
2022,China,Zinco e suas obras,6160,548,Histórico
2022,Canadá,Outros metais comuns; ceramais (cermets); obras dessas matérias,5652,2,Histórico
2022,Alemanha,"Chapéus e artefatos de uso semelhante, e suas partes",5600,127,Histórico
2022,Canadá,Estanho e suas obras,5487,0,Histórico
2022,México,"Matérias para entrançar e outros produtos de origem vegetal, não especificados nem compreendidos noutros Capítulos",5251,137,Histórico
2022,Canadá,Zinco e suas obras,5110,157,Histórico
2022,China,Embarcações e estruturas flutuantes,4979,75,Histórico
2022,Canadá,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,4124,112,Histórico
2022,Alemanha,Artigos de relojoaria,3800,1,Histórico
2022,Países Baixos (Holanda),Tecidos de malha,3732,190,Histórico
2022,Espanha,Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo,3306,26,Histórico
2022,Espanha,"Chapéus e artefatos de uso semelhante, e suas partes",3254,194,Histórico
2022,Chile,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",3107,510,Histórico
2022,Espanha,"Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",2980,1746,Histórico
2022,Japão,"Chapéus e artefatos de uso semelhante, e suas partes",2608,173,Histórico
2022,Japão,Obras de espartaria ou de cestaria,2522,9,Histórico
2022,Canadá,Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo,2498,57,Histórico
2022,Japão,"Fibras sintéticas ou artificiais, descontínuas",2285,114,Histórico
2022,Alemanha,Zinco e suas obras,1946,93,Histórico
2022,Espanha,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",1878,165,Histórico
2022,Canadá,Chumbo e suas obras,1785,890,Histórico
2022,Canadá,"Fibras sintéticas ou artificiais, descontínuas",1672,69,Histórico
2022,China,"Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",1462,223,Histórico
2022,Espanha,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,1413,49,Histórico
2022,Chile,"Matérias para entrançar e outros produtos de origem vegetal, não especificados nem compreendidos noutros Capítulos",1396,24,Histórico
2022,México,"Lã, pelos finos ou grosseiros; fios e tecidos de crina",1353,70,Histórico
2022,México,Instrumentos musicais; suas partes e acessórios,1225,11,Histórico
2022,Chile,"Guarda-chuvas, sombrinhas, guarda-sóis, bengalas, bengalas-assentos, chicotes, pingalins, e suas partes",1141,23,Histórico
2022,México,Seda,1109,15,Histórico
2022,Alemanha,Cortiça e suas obras,1034,0,Histórico
2022,Alemanha,Chumbo e suas obras,848,5,Histórico
2022,China,Obras de espartaria ou de cestaria,845,4,Histórico
2022,Países Baixos (Holanda),Seda,781,3,Histórico
2022,México,Plantas vivas e produtos de floricultura,769,138,Histórico
2022,Japão,Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis,765,1,Histórico
2022,China,Produtos para fotografia e cinematografia,742,10,Histórico
2022,Argentina,Obras de espartaria ou de cestaria,656,19,Histórico
2022,Canadá,"Chapéus e artefatos de uso semelhante, e suas partes",609,4,Histórico
2022,Argentina,"Matérias para entrançar e outros produtos de origem vegetal, não especificados nem compreendidos noutros Capítulos",602,7,Histórico
2022,Argentina,Seda,585,12,Histórico
2022,Países Baixos (Holanda),Pólvoras e explosivos; artigos de pirotecnia; fósforos; ligas pirofóricas; matérias inflamáveis,467,4,Histórico
2022,Canadá,Seda,440,1,Histórico
2022,Alemanha,"Fibras sintéticas ou artificiais, descontínuas",429,32,Histórico
2022,México,Cortiça e suas obras,379,16,Histórico
2022,Japão,Artigos de relojoaria,362,1,Histórico
2022,Canadá,Obras de espartaria ou de cestaria,357,16,Histórico
2022,China,Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo,353,0,Histórico
2022,Japão,Estanho e suas obras,330,12,Histórico
2022,México,Obras de espartaria ou de cestaria,300,18,Histórico
2022,Espanha,Artigos de relojoaria,155,0,Histórico
2022,México,"Outros produtos de origem animal, não especificados nem compreendidos noutros Capítulos",112,4,Histórico
2022,Chile,Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo,52,4,Histórico
2022,Japão,Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel,36,100,Histórico
2022,Espanha,"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis",33,12,Histórico
2022,Japão,Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo,29,0,Histórico
2022,Países Baixos (Holanda),Artigos de relojoaria,15,0,Histórico
2022,México,Chumbo e suas obras,10,0,Histórico
2022,Países Baixos (Holanda),"Matérias para entrançar e outros produtos de origem vegetal, não especificados nem compreendidos noutros Capítulos",7,1,Histórico
2021,China,"Minerios, escórias e cinzas",29565158900,244186355354,Histórico
2021,China,"Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",27208307588,60476188310,Histórico
2021,China,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",14320913546,32113562657,Histórico
2021,China,"Carnes e miudezas, comestíveis",6517514038,1896924562,Histórico
2021,Estados Unidos,"Ferro fundido, ferro e aço",6162532930,7652100504,Histórico
2021,Estados Unidos,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",4062598625,8388926526,Histórico
2021,Argentina,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",3103033319,395620255,Histórico
2021,China,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,2782342477,7057868043,Histórico
2021,Estados Unidos,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",2640044741,314651944,Histórico
2021,Estados Unidos,"Madeira, carvão vegetal e obras de madeira",2134986300,2009793207,Histórico
2021,Chile,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",1993240312,4312914416,Histórico
2021,Japão,"Minerios, escórias e cinzas",1845626119,12858804700,Histórico
2021,Espanha,"Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",1675097112,3598548459,Histórico
2021,Canadá,"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas",1590872247,493719,Histórico
2021,Estados Unidos,"Aeronaves e aparelhos espaciais, e suas partes",1546761505,1440360,Histórico
2021,Países Baixos (Holanda),"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",1523851470,3398515977,Histórico
2021,China,Açúcares e produtos de confeitaria,1414822209,4258942137,Histórico
2021,China,"Ferro fundido, ferro e aço",1303887804,759392566,Histórico
2021,Canadá,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",1296852901,3982929039,Histórico
2021,Países Baixos (Holanda),"Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",1235162140,2910595577,Histórico
2021,Estados Unidos,"Café, chá, mate e especiarias",1178772010,470458346,Histórico
2021,Argentina,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",1166410261,116577011,Histórico
2021,Alemanha,"Minerios, escórias e cinzas",1156684021,3223966573,Histórico
2021,Alemanha,"Café, chá, mate e especiarias",1122201246,420913178,Histórico
2021,Espanha,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",1108602843,2449189361,Histórico
2021,Estados Unidos,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,1098859168,2560015957,Histórico
2021,Chile,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",1057217938,126074632,Histórico
2021,Países Baixos (Holanda),"Minerios, escórias e cinzas",1008081272,7229881967,Histórico
2021,Argentina,"Ferro fundido, ferro e aço",997163207,1237834579,Histórico
2021,China,Algodão,983143060,582985442,Histórico
2021,Estados Unidos,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",974270512,120756967,Histórico
2021,Chile,"Carnes e miudezas, comestíveis",904128847,267856427,Histórico
2021,Japão,"Carnes e miudezas, comestíveis",894930419,454073717,Histórico
2021,Estados Unidos,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",890202915,1017307304,Histórico
2021,Países Baixos (Holanda),Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,872829228,2079208178,Histórico
2021,México,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",863999797,124066212,Histórico
2021,Países Baixos (Holanda),"Ferro fundido, ferro e aço",857673891,460581730,Histórico
2021,México,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",828486368,109109547,Histórico
2021,Argentina,Plásticos e suas obras,827775259,373658768,Histórico
2021,México,"Ferro fundido, ferro e aço",755721567,938509003,Histórico
2021,China,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,732038953,744552582,Histórico
2021,Estados Unidos,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",704595145,1514601993,Histórico
2021,Estados Unidos,Produtos químicos orgânicos,667968485,556371155,Histórico
2021,Argentina,"Minerios, escórias e cinzas",660929360,4436486669,Histórico
2021,Países Baixos (Holanda),Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,658005886,1559840214,Histórico
2021,Espanha,"Minerios, escórias e cinzas",643748423,2424104246,Histórico
2021,Canadá,"Ferro fundido, ferro e aço",599876440,703748043,Histórico
2021,Alemanha,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,568530569,1081931950,Histórico
2021,México,"Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",567063292,1223565757,Histórico
2021,Estados Unidos,"Carnes e miudezas, comestíveis",517138305,100754166,Histórico
2021,Argentina,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",514326894,55214956,Histórico
2021,Estados Unidos,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",512215915,790652021,Histórico
2021,Estados Unidos,"Minerios, escórias e cinzas",508607500,2819311594,Histórico
2021,Alemanha,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",504317187,55032918,Histórico
2021,Estados Unidos,"Preparações de carne, de peixes ou de crustáceos, de moluscos ou de outros invertebrados aquáticos",501879514,51290191,Histórico
2021,Estados Unidos,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",488689771,101486615,Histórico
2021,Estados Unidos,Borracha e suas obras,483633493,132661065,Histórico
2021,Chile,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",481891699,56493083,Histórico
2021,Países Baixos (Holanda),"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",480291365,599876498,Histórico
2021,China,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",447624347,22302310,Histórico
2021,Canadá,Açúcares e produtos de confeitaria,443016489,1242882401,Histórico
2021,China,"Peles, exceto as peles com pelo, e couros",417144481,163337604,Histórico
2021,Japão,"Café, chá, mate e especiarias",403655172,149455876,Histórico
2021,Países Baixos (Holanda),"Carnes e miudezas, comestíveis",398297719,138666304,Histórico
2021,Argentina,"Papel e cartão; obras de pasta de celulose, de papel ou de cartão",395875957,369693306,Histórico
2021,Espanha,Cereais,393140102,2039695133,Histórico
